iter	Passed	Remaining
0	47	23601
1	86	21448
2	141	23484
3	196	24352
4	232	22991
5	268	22092
6	306	21615
7	343	21148
8	396	21630
9	432	21205
10	463	20606
11	501	20395
12	536	20106
13	557	19354
14	594	19235
15	636	19261
16	672	19111
17	720	19291
18	758	19194
19	797	19144
20	817	18646
21	856	18610
22	906	18804
23	967	19190
24	1004	19080
25	1053	19204
26	1104	19357
27	1156	19490
28	1180	19166
29	1216	19052
30	1252	18946
31	1290	18867
32	1337	18922
33	1368	18753
34	1404	18665
35	1442	18592
36	1476	18481
37	1513	18396
38	1549	18311
39	1585	18231
40	1636	18317
41	1675	18267
42	1710	18174
43	1723	17866
44	1759	17787
45	1794	17712
46	1829	17637
47	1865	17569
48	1902	17515
49	1941	17475
50	1991	17532
51	2042	17596
52	2069	17456
53	2107	17402
54	2124	17192
55	2159	17124
56	2193	17049
57	2223	16944
58	2258	16884
59	2294	16824
60	2341	16850
61	2378	16800
62	2412	16733
63	2447	16670
64	2482	16612
65	2516	16548
66	2551	16491
67	2570	16330
68	2606	16281
69	2641	16224
70	2676	16170
71	2711	16119
72	2748	16074
73	2787	16047
74	2824	16002
75	2843	15864
76	2868	15758
77	2919	15795
78	2956	15755
79	2993	15717
80	3060	15829
81	3081	15706
82	3116	15659
83	3153	15619
84	3190	15575
85	3225	15527
86	3285	15596
87	3323	15561
88	3418	15788
89	3427	15615
90	3465	15576
91	3517	15598
92	3566	15608
93	3605	15572
94	3656	15586
95	3692	15538
96	3726	15482
97	3763	15436
98	3797	15383
99	3811	15246
100	3831	15136
101	3867	15089
102	3901	15039
103	3949	15038
104	3986	14997
105	3994	14848
106	4032	14809
107	4070	14773
108	4107	14735
109	4155	14734
110	4202	14727
111	4238	14685
112	4275	14643
113	4310	14596
114	4345	14549
115	4379	14497
116	4428	14498
117	4465	14455
118	4499	14407
119	4513	14293
120	4551	14257
121	4585	14208
122	4623	14171
123	4659	14129
124	4700	14101
125	4739	14067
126	4789	14067
127	4823	14018
128	4860	13977
129	4874	13873
130	4922	13864
131	4958	13823
132	4994	13780
133	5016	13702
134	5026	13590
135	5075	13583
136	5119	13563
137	5170	13564
138	5206	13523
139	5220	13424
140	5257	13385
141	5273	13295
142	5310	13258
143	5347	13221
144	5373	13156
145	5409	13115
146	5445	13076
147	5497	13074
148	5535	13038
149	5571	12999
150	5608	12961
151	5632	12896
152	5669	12857
153	5688	12779
154	5723	12739
155	5753	12687
156	5761	12587
157	5801	12556
158	5847	12540
159	5881	12499
160	5917	12460
161	5931	12376
162	5951	12303
163	5986	12264
164	6022	12226
165	6057	12188
166	6098	12161
167	6137	12129
168	6153	12051
169	6187	12010
170	6223	11973
171	6257	11933
172	6292	11894
173	6329	11858
174	6365	11820
175	6411	11803
176	6437	11748
177	6473	11710
178	6493	11645
179	6530	11608
180	6566	11572
181	6602	11536
182	6638	11499
183	6674	11462
184	6709	11424
185	6747	11390
186	6780	11349
187	6816	11313
188	6853	11277
189	6889	11240
190	6923	11201
191	6972	11185
192	7008	11148
193	7045	11113
194	7081	11076
195	7129	11057
196	7166	11021
197	7202	10985
198	7239	10949
199	7286	10929
200	7322	10892
201	7359	10857
202	7395	10820
203	7431	10783
204	7469	10748
205	7505	10711
206	7539	10672
207	7598	10666
208	7634	10629
209	7672	10595
210	7708	10557
211	7743	10520
212	7780	10483
213	7830	10465
214	7893	10463
215	7929	10425
216	7963	10385
217	8014	10367
218	8063	10345
219	8098	10307
220	8133	10268
221	8173	10234
222	8209	10196
223	8243	10157
224	8278	10118
225	8315	10081
226	8350	10042
227	8385	10003
228	8424	9969
229	8459	9930
230	8494	9891
231	8544	9870
232	8594	9848
233	8629	9809
234	8664	9770
235	8701	9733
236	8738	9697
237	8773	9657
238	8810	9621
239	8847	9584
240	8884	9548
241	8921	9511
242	8958	9474
243	8997	9439
244	9033	9402
245	9069	9364
246	9103	9324
247	9165	9313
248	9201	9275
249	9237	9237
250	9272	9198
251	9308	9160
252	9345	9123
253	9380	9085
254	9414	9045
255	9450	9007
256	9487	8970
257	9522	8931
258	9558	8893
259	9593	8855
260	9630	8818
261	9666	8780
262	9699	8740
263	9734	8702
264	9769	8663
265	9806	8626
266	9842	8588
267	9878	8551
268	9940	8535
269	9977	8498
270	10012	8460
271	10050	8424
272	10085	8386
273	10119	8346
274	10155	8308
275	10195	8274
276	10231	8237
277	10265	8197
278	10302	8161
279	10339	8123
280	10373	8084
281	10422	8057
282	10457	8018
283	10499	7985
284	10534	7947
285	10570	7909
286	10608	7873
287	10647	7837
288	10683	7799
289	10719	7762
290	10755	7724
291	10791	7687
292	10829	7650
293	10863	7611
294	10917	7586
295	10969	7559
296	11007	7523
297	11042	7485
298	11077	7446
299	11114	7409
300	11149	7371
301	11184	7332
302	11219	7294
303	11269	7266
304	11304	7227
