iter	Logloss
0	0.6702010749
1	0.6489663925
2	0.6303184112
3	0.6187908602
4	0.6027802128
5	0.5902055123
6	0.5808319461
7	0.5702410618
8	0.5627965803
9	0.5554874494
10	0.5485638343
11	0.5418604058
12	0.5367477001
13	0.533156896
14	0.5264610674
15	0.5215683629
16	0.5178540357
17	0.5138582732
18	0.5103167587
19	0.5068115677
20	0.5047903518
21	0.5016979172
22	0.4986457268
23	0.4962647613
24	0.4940460428
25	0.4918080515
26	0.4893056582
27	0.4875876069
28	0.4867038904
29	0.4844587787
30	0.482885439
31	0.4812370536
32	0.4802495626
33	0.4790654929
34	0.4774892695
35	0.4756827852
36	0.4741493082
37	0.4731955945
38	0.4722524028
39	0.4706762393
40	0.4696609485
41	0.4679620062
42	0.4672896447
43	0.4670156089
44	0.465962059
45	0.4645587531
46	0.4635725132
47	0.4623863197
48	0.4614280397
49	0.4602629265
50	0.4588925135
51	0.4582884943
52	0.4578675493
53	0.457290903
54	0.4572170551
55	0.4567533093
56	0.4560520168
57	0.4554296396
58	0.4542200308
59	0.4535461925
60	0.452359965
61	0.4518108347
62	0.4509617361
63	0.4503723516
64	0.4500200092
65	0.4498187701
66	0.4487442044
67	0.4485386523
68	0.4479498512
69	0.4468926291
70	0.4461733502
71	0.4454550563
72	0.4447662115
73	0.4441813591
74	0.4438823733
75	0.4437148895
76	0.4435810213
77	0.4432077943
78	0.4426654403
79	0.4417921315
80	0.4414316844
81	0.4413126581
82	0.4409674881
83	0.4401793013
84	0.4395688307
85	0.4389604304
86	0.438793045
87	0.4381094598
88	0.437319421
89	0.4373193997
90	0.4367957419
91	0.4360337614
92	0.4358709148
93	0.4353363341
94	0.4348640469
95	0.4345681376
96	0.4340909417
97	0.4333955873
98	0.433158845
99	0.4331585559
100	0.4331120829
101	0.4325441532
102	0.4322438341
103	0.4318794945
104	0.4314677008
105	0.4314677007
106	0.4312649123
107	0.4308729143
108	0.4301629126
109	0.4295884506
110	0.429432028
111	0.4291968729
112	0.4288054605
113	0.4281248232
114	0.4274600831
115	0.4270675228
116	0.4268208117
117	0.4263968521
118	0.4261216474
119	0.4260898932
120	0.4257944392
121	0.4255261986
122	0.4252939131
123	0.424442958
124	0.4242089447
125	0.4237715455
126	0.4233499307
127	0.4227850487
128	0.422268138
129	0.4222189569
130	0.4217663943
131	0.4212902084
132	0.4207250949
133	0.4206632908
134	0.4206632901
135	0.4204969983
136	0.4202947175
137	0.4195544804
138	0.4191391037
139	0.4191265444
140	0.4186313536
141	0.4186311672
142	0.4184310896
143	0.4180068777
144	0.4179331883
145	0.4176280882
146	0.4169417031
147	0.4166878691
148	0.4164002616
149	0.4160785066
150	0.4155665488
151	0.4154717032
152	0.414921764
153	0.4148655168
154	0.4146113285
155	0.4145648402
156	0.4145648402
157	0.4142623634
158	0.4139351842
159	0.4137974891
160	0.4135662567
161	0.4135659101
162	0.413526219
163	0.4133022584
164	0.4129635449
165	0.4126387498
166	0.4124069452
167	0.4119317804
168	0.4118853846
169	0.4116843925
170	0.4113264459
171	0.4111506928
172	0.410649433
173	0.4103160451
174	0.4097617703
175	0.4091185933
176	0.4090573742
177	0.4086566266
178	0.4086383026
179	0.4081965788
180	0.4079312209
181	0.4073818098
182	0.4066229738
183	0.4063184475
184	0.4059703779
185	0.4057740883
186	0.4053443762
187	0.4051322473
188	0.4047066438
189	0.40425732
190	0.4039157205
191	0.4034850995
192	0.4033569319
193	0.4030186321
194	0.40264624
195	0.4023634116
196	0.4021094802
197	0.4017088925
198	0.401415183
199	0.4011287143
200	0.4006598049
201	0.4002078615
202	0.399823734
203	0.399577778
204	0.3988846712
205	0.3985107297
206	0.3982374749
207	0.3977922917
208	0.3971467562
209	0.3965446902
210	0.3960617791
211	0.3955029128
212	0.3949495576
213	0.3945599229
214	0.3941599094
215	0.3938075703
216	0.3931472634
217	0.3928054166
218	0.3924933599
219	0.3919661144
220	0.3914620026
221	0.3909670409
222	0.3904982031
223	0.3900112748
224	0.3894884007
225	0.3890157882
226	0.3884045008
227	0.387898194
228	0.3872037245
229	0.3864035324
230	0.3862380388
231	0.3860055727
232	0.385720319
233	0.3854439258
234	0.3849080245
235	0.3847174175
236	0.3841844641
237	0.3836915601
238	0.383328465
239	0.3825822848
240	0.3819610354
241	0.3814632383
242	0.3811930058
243	0.3809260139
244	0.3805099802
245	0.3800362603
246	0.3796725055
247	0.3794345724
248	0.3790391772
249	0.3785872068
250	0.3782741333
251	0.3777708495
252	0.3772085888
253	0.3765779828
254	0.3762680765
255	0.3760106391
256	0.3756300542
257	0.3754816714
258	0.3749900767
259	0.3746604711
260	0.3741816768
261	0.3738285009
262	0.3734035439
263	0.3729120622
264	0.3722853429
265	0.3718371766
266	0.3713072314
267	0.370658442
268	0.3702687893
269	0.3699069676
270	0.3696010005
271	0.3692685549
272	0.3689099867
273	0.3684893623
274	0.3681604635
275	0.3678713478
276	0.3675029962
277	0.367077966
278	0.3668393312
279	0.3661403699
280	0.3658739132
281	0.3653376927
282	0.3650838052
283	0.3648299914
284	0.364432866
285	0.3642419637
286	0.3638745879
287	0.3632686481
288	0.3629065226
289	0.3624900014
290	0.3619532463
291	0.3615450124
292	0.3612956178
293	0.3611635339
294	0.3609795363
295	0.3607301599
296	0.3600897286
297	0.3599155339
298	0.3595610729
299	0.3592661324
300	0.3591268338
301	0.3588161115
302	0.3583540428
303	0.3580978962
304	0.3576004786
305	0.3572790681
306	0.3570431386
307	0.3566721307
308	0.3563237327
309	0.3560802885
310	0.3559365396
311	0.3554103303
312	0.3548775334
313	0.354556831
314	0.3541436969
315	0.353829735
316	0.3533048896
317	0.3528782514
318	0.352625949
319	0.3523545897
320	0.3519218438
321	0.3514890148
322	0.351251642
323	0.3509580669
324	0.3506383767
325	0.3500167696
326	0.349647498
327	0.3492335854
328	0.348645665
329	0.3482707572
330	0.3479182141
331	0.3478555609
332	0.3475609294
333	0.347202496
334	0.3468367298
335	0.346449407
336	0.3460806677
337	0.3456774667
338	0.3454968218
339	0.3451439571
340	0.344883701
341	0.3444565635
342	0.3440783512
343	0.3436994581
344	0.3432931582
345	0.3428470142
346	0.3423090724
347	0.3419507139
348	0.3416674621
349	0.3412216721
350	0.3408424545
351	0.3406177339
352	0.3403276084
353	0.3399702309
354	0.3397139014
355	0.3394242808
356	0.3391035762
357	0.3389046131
358	0.3386476169
359	0.3384562371
360	0.3379829552
361	0.3378086775
362	0.3377319818
363	0.3373701604
364	0.3370828734
365	0.3369433705
366	0.3365378724
367	0.3362396683
368	0.3359306778
369	0.3354991526
370	0.3352646222
371	0.3350002344
372	0.3345525493
373	0.3342779941
374	0.3337831939
375	0.3332212407
376	0.3326059152
377	0.3321485204
378	0.3317982917
379	0.331570288
380	0.3313492875
381	0.3312080707
382	0.3308135803
383	0.330298769
384	0.3299156588
385	0.329606535
386	0.3292896155
387	0.3288738947
388	0.3282230789
389	0.3277492998
390	0.327503578
391	0.3268795088
392	0.3266104832
393	0.3263621487
394	0.3260952033
395	0.3257895288
396	0.3257038057
397	0.3253799081
398	0.3250167793
399	0.3247915034
400	0.3243952286
401	0.3243642386
402	0.3239557847
403	0.3236911512
404	0.3234117441
405	0.3230875158
406	0.3227041243
407	0.3224678638
408	0.3222069105
409	0.321923482
410	0.3218418478
411	0.3216122569
412	0.3212975707
413	0.3211650717
414	0.3208151541
415	0.3205662948
416	0.3204589059
417	0.3200593957
418	0.3197702907
419	0.319546432
420	0.319112742
421	0.3189615636
422	0.3185552955
423	0.3181978891
424	0.3178808704
425	0.3175295631
426	0.3172765325
427	0.3168229762
428	0.3167677183
429	0.3164647011
430	0.3162423302
431	0.3160999969
432	0.3158281557
433	0.3154303982
434	0.3151729122
435	0.3149089263
436	0.3145330371
437	0.3142107159
438	0.3139342659
439	0.3133493085
440	0.3129466242
441	0.3126081213
442	0.3123024635
443	0.3120769816
444	0.3116582859
445	0.311383479
446	0.3111225445
447	0.3106622975
448	0.3104655068
449	0.3102083335
450	0.3098529652
451	0.3095461405
452	0.3093474409
453	0.3091178449
454	0.3089273524
455	0.3087753037
456	0.3083165941
457	0.3079987682
458	0.3077333492
459	0.3074740016
460	0.3070696176
461	0.3069091525
462	0.3067538116
463	0.306617751
464	0.306415067
465	0.3060372681
466	0.3058795932
467	0.3056375632
468	0.3055779034
469	0.305349982
470	0.3050791796
471	0.3047288744
472	0.304198424
